"gamma","M","seed","M.label","error","num_redo_all","num_redo_none","mle_pois","mle_pois_bc","mle_negbin","mle_gamma","lrt_stat"
0.2,2,392,"(30, 60, 90)",0,0,0,0.898198137303091,0.897470904552303,0.898198137303091,0,0
1,2,392,"(30, 60, 90)",0,0,0,1.10254016450235,1.10087526352843,1.1024860801184,4.97501477564384e-05,3.44751399552479e-05
4,2,392,"(30, 60, 90)",0,0,0,0.75918593801241,0.759172544609986,1.06930802449706,5.85340502207661,1.26646505608494
0,1,393,"(6, 12, 18)",0,0,0,1.28559606742295,1.27160519294479,1.52857013515485,1.18324353106303,0.158868827687172
0.2,1,393,"(6, 12, 18)",0,0,0,1.11104975103166,1.10222587861604,79.105736746313,25.3826679450307,7.14326263226513
1,1,393,"(6, 12, 18)",0,0,0,1.26678172092662,1.25362274500804,2.09931595367844,3.86847768366078,0.996526935598325
4,1,393,"(6, 12, 18)",0,0,0,0.852447029290675,0.84935486057368,0.852447029290675,0,0
0,2,393,"(30, 60, 90)",0,0,0,0.924906503819654,0.924054990852003,0.924906503819654,0,0
0.2,2,393,"(30, 60, 90)",0,0,0,0.88330138808881,0.882641184812819,1.05756242346919,2.58343780580575,0.54568378269505
1,2,393,"(30, 60, 90)",0,0,0,1.00898505480918,1.00773363348843,1.17255613528403,1.97924056858887,0.349732390553527
4,2,393,"(30, 60, 90)",0,0,0,0.749058568893774,0.749111136466724,1.08607949248485,5.7286072923778,1.60302381933104
0,1,394,"(6, 12, 18)",0,0,0,0.95557453299324,0.950034186573523,0.95557453299324,0,0
0.2,1,394,"(6, 12, 18)",0,0,0,1.05982742909586,1.05238402022708,1.33072267777138,2.40454121994586,0.127252717856805
1,1,394,"(6, 12, 18)",0,0,0,0.581167542161735,0.585263478717166,11.1238700307083,34.5151688796834,2.94062322197325
4,1,394,"(6, 12, 18)",0,0,0,0.556600385263702,0.562539881797308,0.556600385263702,0,0
0,2,394,"(30, 60, 90)",0,0,0,0.940177622219246,0.939250883339695,0.940308148910842,4.25035590293113e-07,1.21149494134443e-05
0.2,2,394,"(30, 60, 90)",0,0,0,0.965223121675886,0.964174848676768,1.47789239752017,5.71284805681849,2.13696138703176
1,2,394,"(30, 60, 90)",0,0,0,0.908700780580231,0.90792259861245,0.908700780580231,0,0
4,2,394,"(30, 60, 90)",0,0,0,0.808675882419378,0.808405000939386,2.34480643631162,15.4001763415609,9.37340128719393
0,1,395,"(6, 12, 18)",0,0,0,1.031348120195,1.02415878460661,1.82109185448186,4.77253081873286,0.706672107209471
0.2,1,395,"(6, 12, 18)",0,0,0,1.01025702586083,1.0023466598842,1.01025702586083,0,0
1,1,395,"(6, 12, 18)",0,0,0,0.892093053732328,0.888461681162292,0.892093053732328,0,0
4,1,395,"(6, 12, 18)",0,0,0,0.616341250630475,0.621088401591322,0.616341250630475,0,0
0,2,395,"(30, 60, 90)",0,0,0,1.02760083798763,1.02626978926091,1.07621090609002,0.601235067843821,0.0357673081141456
0.2,2,395,"(30, 60, 90)",0,0,0,1.04412431404941,1.04271968984041,1.04412431404941,0,0
1,2,395,"(30, 60, 90)",0,0,0,0.932632226758363,0.931742309558972,0.991321172025352,0.857168910176491,0.0634543109761125
4,2,395,"(30, 60, 90)",0,0,0,0.706195662786615,0.706487309172072,1.54913494502627,12.9637776454688,4.29008005569574
0,1,396,"(6, 12, 18)",0,0,0,0.952647869441511,0.946611844200328,0.952647869441511,0,0
0.2,1,396,"(6, 12, 18)",0,0,0,0.975470057627242,0.969873099979656,0.975470057627242,0,0
1,1,396,"(6, 12, 18)",0,0,0,0.887978287703205,0.883779697399569,0.887978287703205,0,0
4,1,396,"(6, 12, 18)",0,0,0,0.551787464417406,0.558816045993154,0.551787464417406,0,0
0,2,396,"(30, 60, 90)",0,0,0,1.03405136229886,1.0326879497401,1.03405136229886,0,0
0.2,2,396,"(30, 60, 90)",0,0,0,1.02124946717841,1.01994946756242,1.7621845706059,6.92201530741412,3.28701346914067
1,2,396,"(30, 60, 90)",0,0,0,0.953442052786639,0.952441067420676,1.66600515646401,6.81763862905374,4.16142315076445
4,2,396,"(30, 60, 90)",0,0,0,0.834298123248049,0.833892818269594,1.01324356136065,2.90803711211131,0.517526434734009
0,1,397,"(6, 12, 18)",0,0,0,1.16886995309342,1.15882737661361,1.24171089533663,0.598075382932752,0.0140840682512362
0.2,1,397,"(6, 12, 18)",0,0,0,0.982273980393712,0.97663413160809,0.982273980393712,0,0
1,1,397,"(6, 12, 18)",0,0,0,0.992595990907887,0.986445973338912,1.25046914178862,2.42027784977246,0.133037660907462
4,1,397,"(6, 12, 18)",0,0,0,0.85880583123702,0.855881554347374,650.716285032339,42.2359833837028,4.15715035732214
0,2,397,"(30, 60, 90)",0,0,0,0.971850948704751,0.970774427602708,1.10693574263919,1.81842134954195,0.298001068558278
0.2,2,397,"(30, 60, 90)",0,0,0,1.06070637977284,1.05922414989463,1.21332031327512,1.71611430189393,0.318573650049984
1,2,397,"(30, 60, 90)",0,0,0,0.8385242024484,0.838101554055822,0.872670616976778,0.630499308315375,0.0249914298410658
4,2,397,"(30, 60, 90)",0,0,0,0.755238772012576,0.755247575601922,1.0405635076252,5.50269636652898,1.37565521108775
0,1,398,"(6, 12, 18)",0,0,0,0.770404508993682,0.768413662684541,0.823778616673901,0.925460682682156,0.00701056487233132
0.2,1,398,"(6, 12, 18)",0,0,0,0.889971982897904,0.885127446251774,0.889971982897904,0,0
1,1,398,"(6, 12, 18)",0,0,0,1.17542252510477,1.1651799794974,1.32797838203614,1.1116912752394,0.0443182004315759
4,1,398,"(6, 12, 18)",0,0,0,0.737492544630571,0.737925797536545,0.737492544630571,0,0
0,2,398,"(30, 60, 90)",0,0,0,1.0026150388089,1.00139200653606,1.0026150388089,0,0
0.2,2,398,"(30, 60, 90)",0,0,0,1.05086530971688,1.04942625669996,1.3161768103486,2.80513193160512,0.721028232760773
1,2,398,"(30, 60, 90)",0,0,0,0.917212609238902,0.916400020660379,0.917212609238902,0,0
4,2,398,"(30, 60, 90)",0,0,0,0.744895952356564,0.74495735019804,0.979136151968514,4.61479585906683,0.675683820098925
0,1,399,"(6, 12, 18)",0,0,0,0.989614205754625,0.983680528636833,1.14585230040144,1.75137898195554,0.0595827651282548
0.2,1,399,"(6, 12, 18)",0,0,0,0.85729110892874,0.854607468469941,0.85729110892874,0,0
1,1,399,"(6, 12, 18)",0,0,0,0.651371409535176,0.653977593929097,8.87907154923526,31.9765756470312,1.16191550771566
4,1,399,"(6, 12, 18)",0,0,0,0.914813428275577,0.910585421661711,0.914813428275577,0,0
0,2,399,"(30, 60, 90)",0,0,0,0.872906009682396,0.872304115381512,0.98105113892538,1.70390215630836,0.203385378808889
0.2,2,399,"(30, 60, 90)",0,0,0,0.909179782721568,0.908392766030901,0.970807876083333,0.936536118096224,0.0627386673982073
1,2,399,"(30, 60, 90)",0,0,0,1.03139154381581,1.03003925466526,1.0314419119433,9.51379466751476e-06,1.47244570598559e-05
4,2,399,"(30, 60, 90)",0,0,0,0.844666376097005,0.844200215198368,0.844672117891066,8.40144501025323e-05,2.07714288080751e-06
0,1,400,"(6, 12, 18)",0,0,0,1.00128195438065,0.99414020110477,1.51152433759439,3.52499723893603,0.385823177580903
0.2,1,400,"(6, 12, 18)",0,0,0,1.00985362525985,1.00322678828042,1.00985362525985,0,0
1,1,400,"(6, 12, 18)",0,0,0,0.886424437955742,0.882988915448041,0.886424437955742,0,0
4,1,400,"(6, 12, 18)",0,0,0,0.714824666501831,0.715192476859864,0.714824666501831,0,0
0,2,400,"(30, 60, 90)",0,0,0,1.07523202864689,1.07368626109197,1.07523202864689,0,0
0.2,2,400,"(30, 60, 90)",0,0,0,0.939505654902018,0.938571382851686,0.939505654902018,0,0
1,2,400,"(30, 60, 90)",0,0,0,0.858072923935423,0.857540933771272,1.14175579979822,4.24661890387269,1.08291568055802
4,2,400,"(30, 60, 90)",0,0,0,0.760696418037551,0.760680809201837,1.24303523162058,7.67671307513289,2.53433754771686
0,1,401,"(6, 12, 18)",0,0,0,1.10448698567117,1.09597205247856,1.49534220546163,3.26148670120359,0.341775310805076
0.2,1,401,"(6, 12, 18)",0,0,0,0.876365988072374,0.872170669416241,0.876365988072374,0,0
1,1,401,"(6, 12, 18)",0,0,0,0.95019230009862,0.943650898348375,5.58880580393852,14.9080028175415,2.91953624337131
4,1,401,"(6, 12, 18)",0,0,0,0.796441596547973,0.794602088744071,1.16281614898689,3.92830476376264,0.367321086709097
0,2,401,"(30, 60, 90)",0,0,0,1.01084510570136,1.00958823478987,1.01084510570136,0,0
0.2,2,401,"(30, 60, 90)",0,0,0,1.01467151524362,1.0133970284898,1.01467151524362,0,0
1,2,401,"(30, 60, 90)",0,0,0,0.966864265936392,0.965811008989449,1.31771779819196,4.11867107419816,1.21115869113055
4,2,401,"(30, 60, 90)",0,0,0,0.730840629603314,0.730983795790618,2.03005913697389,16.621872540332,7.09463396021215
0,1,402,"(6, 12, 18)",0,0,0,1.21613997804311,1.20533517806314,1.69771977342087,3.37092969199425,0.423558610068596
0.2,1,402,"(6, 12, 18)",0,0,0,1.13076998241394,1.12041292340793,10.2143600719095,12.1778497714594,2.26830256899368
1,1,402,"(6, 12, 18)",0,0,0,1.04108916161982,1.03320734146509,6.0873717575515,14.5772187516044,3.75828228290155
4,1,402,"(6, 12, 18)",0,0,0,0.79220657095247,0.791065682016609,1.87302681872433,8.87920826225644,1.10256993091105
0,2,402,"(30, 60, 90)",0,0,0,1.04450164336493,1.04308624703533,1.04450164336493,0,0
0.2,2,402,"(30, 60, 90)",0,0,0,0.901045194011727,0.900303077604424,0.901145992204569,1.33451140969177e-05,6.01476767769782e-06
1,2,402,"(30, 60, 90)",0,0,0,0.879620138079183,0.878983375318203,1.27916868795746,5.51044579594683,1.63464305894604
4,2,402,"(30, 60, 90)",0,0,0,0.790995889905293,0.790810956006272,1.45620834199035,9.64927042361116,3.88249535624209
0,1,403,"(6, 12, 18)",0,0,0,0.899523964631838,0.895714422294319,2.49924890100352,10.6140562922368,1.21850381264906
0.2,1,403,"(6, 12, 18)",0,0,0,0.72633787690592,0.725534812087131,2.82610817048359,15.7919636552404,2.31959881744956
1,1,403,"(6, 12, 18)",0,0,0,0.988975652187836,0.983320652012815,0.988975652187836,0,0
4,1,403,"(6, 12, 18)",0,0,0,0.791820293878049,0.790232679846909,1.20447875489248,5.32497588919224,0.567838545839265
0,2,403,"(30, 60, 90)",0,0,0,0.906272568872131,0.905516311183265,1.09756745388579,2.85370008120441,0.46805446964413
0.2,2,403,"(30, 60, 90)",0,0,0,0.987765550658627,0.986612189891173,0.987765550658627,0,0
1,2,403,"(30, 60, 90)",0,0,0,0.919032357656076,0.918203382938737,1.01696916510974,1.40875061909396,0.153585736504965
4,2,403,"(30, 60, 90)",0,0,0,0.7886705224362,0.788487922504428,0.860419234956746,1.3501369612617,0.106985939649803
0,1,404,"(6, 12, 18)",0,0,0,0.993376200783138,0.987217084081626,0.993376200783138,0,0
0.2,1,404,"(6, 12, 18)",0,0,0,1.27220278679994,1.26000926015523,1.27220278679994,0,0
1,1,404,"(6, 12, 18)",0,0,0,0.825675217459982,0.823944109303124,42.3377526054186,36.2197916259612,3.74903404875033
4,1,404,"(6, 12, 18)",0,0,0,0.896934984479491,0.89269787733834,1.2610457231687,4.30583897168684,0.396413924944341
0,2,404,"(30, 60, 90)",0,0,0,1.15011393094331,1.14823358356522,1.63473715830055,3.95212415234264,2.27773193743565
0.2,2,404,"(30, 60, 90)",0,0,0,1.05635418765864,1.0548896621843,1.05635418765864,0,0
1,2,404,"(30, 60, 90)",0,0,0,0.97217515565093,0.971103246123328,0.97217515565093,0,0
4,2,404,"(30, 60, 90)",0,0,0,0.693982710500166,0.694351775718827,0.853606222827015,3.90216387601121,0.493652542918426
0,1,405,"(6, 12, 18)",0,0,0,0.775704390015994,0.775297357668022,6.29605635040955,18.6552502964329,1.1902083305925
0.2,1,405,"(6, 12, 18)",0,0,0,0.981650626745552,0.975930327981516,0.981650626745552,0,0
1,1,405,"(6, 12, 18)",0,0,0,0.958056893660685,0.952927755214284,1.21108552522596,2.44271241220991,0.204990007318514
4,1,405,"(6, 12, 18)",0,0,0,0.858956309631487,0.856174196557064,1.6668916233358,7.95242848147887,0.796739671760662
0,2,405,"(30, 60, 90)",0,0,0,1.07342965339083,1.07188886169735,1.20647190763569,1.43867625304499,0.228653301898021
0.2,2,405,"(30, 60, 90)",0,0,0,1.09960551900615,1.0979444713071,1.09960551900615,0,0
1,2,405,"(30, 60, 90)",0,0,0,0.834305975260517,0.833895414296599,0.834305975260517,0,0
4,2,405,"(30, 60, 90)",0,0,0,0.713401455976053,0.713644546933053,0.750920720670331,0.954396866519709,0.0369594022764659
0,1,406,"(6, 12, 18)",0,0,0,0.883027734451148,0.879877833280982,0.883027734451148,0,0
0.2,1,406,"(6, 12, 18)",0,0,0,1.10918749912687,1.10053054252605,1.19647209495487,0.749823172702921,0.0224378261805498
1,1,406,"(6, 12, 18)",0,0,0,1.09909764974379,1.09054270537594,1.12573597615599,0.238900584526575,0.00212290477139732
4,1,406,"(6, 12, 18)",0,0,0,1.09562204960598,1.0875790012768,1.09562204960598,0,0
0,2,406,"(30, 60, 90)",0,0,0,0.993076431860024,0.991899117225181,0.993076431860024,0,0
0.2,2,406,"(30, 60, 90)",0,0,0,0.945811240238253,0.944853912336045,1.48058203770326,5.84866792433311,2.01857557927792
1,2,406,"(30, 60, 90)",0,0,0,0.952597266387308,0.951603057561548,1.39416890083439,5.01870649777522,2.20059859806065
4,2,406,"(30, 60, 90)",0,0,0,0.80681354423634,0.806547070793061,1.27041006270466,7.28727445261665,2.23755694829947
0,1,407,"(6, 12, 18)",0,0,0,1.06732393559203,1.05960862834083,1.7420038804739,5.01650487412699,0.872748165796168
0.2,1,407,"(6, 12, 18)",0,0,0,0.958496914694984,0.953218579408194,0.958496914694984,0,0
1,1,407,"(6, 12, 18)",0,0,0,0.845316486085502,0.842283339814963,1.20176298595841,4.16492390650384,0.375336206632653
4,1,407,"(6, 12, 18)",0,0,0,0.800120498175205,0.796464623608998,1.84459847305463,8.41105024883912,1.92829279597586
0,2,407,"(30, 60, 90)",0,0,0,1.05861335667925,1.0571398284948,1.05861335667925,0,0
0.2,2,407,"(30, 60, 90)",0,0,0,0.942102121149488,0.941166554658534,0.942102121149488,0,0
1,2,407,"(30, 60, 90)",0,0,0,0.920493113715082,0.919649712541482,1.26026028274197,4.23690088120988,1.36415006565198
4,2,407,"(30, 60, 90)",0,0,0,0.82012436542965,0.819798028250457,1.72464063309272,11.4031614492286,4.61808756544838
0,1,408,"(6, 12, 18)",0,0,0,1.19079371844929,1.18028422963125,1.19079371844929,0,0
0.2,1,408,"(6, 12, 18)",0,0,0,1.12530416834398,1.11534143172428,1.36679321672324,1.68623551832332,0.0796410591459278
1,1,408,"(6, 12, 18)",0,0,0,0.868583938611396,0.864783867073191,0.97504243117299,1.44987571209377,0.0188988154971241
4,1,408,"(6, 12, 18)",0,0,0,1.04677514008391,1.03758593874407,1799.41126510598,37.9607436165982,6.03304684484414
0,2,408,"(30, 60, 90)",0,0,0,0.963476396722061,0.96242998125699,0.963476396722061,0,0
0.2,2,408,"(30, 60, 90)",0,0,0,1.02318931483764,1.02186996879092,1.47901167112507,4.48936783559412,1.89059454610947
1,2,408,"(30, 60, 90)",0,0,0,0.903464745303215,0.902701150560069,0.903464745303215,0,0
4,2,408,"(30, 60, 90)",0,0,0,0.762393413740778,0.762353757513496,0.906686628139038,2.67589837525815,0.372261097533965
0,1,409,"(6, 12, 18)",0,0,0,0.819478341844089,0.817801302540807,0.819478341844089,0,0
0.2,1,409,"(6, 12, 18)",0,0,0,0.879522985685424,0.876448259039047,0.879522985685424,0,0
1,1,409,"(6, 12, 18)",0,0,0,0.881059786888469,0.876872823584178,1.78045066101593,7.30481527695513,1.1191871454115
4,1,409,"(6, 12, 18)",0,0,0,0.626980624964143,0.62990949711833,0.626980624964143,0,0
0,2,409,"(30, 60, 90)",0,0,0,1.05020930298278,1.04876270067691,1.05020930298278,0,0
0.2,2,409,"(30, 60, 90)",0,0,0,0.968243097087962,0.967182636531963,0.968243097087962,0,0
1,2,409,"(30, 60, 90)",0,0,0,0.866740658714283,0.866168857739387,1.16919794128739,4.55666298277764,1.07308646152478
4,2,409,"(30, 60, 90)",0,0,0,0.763496860309743,0.763467314041952,1.57382470930893,11.3442766440123,4.87385785162974
0,1,410,"(6, 12, 18)",0,0,0,0.86644817440022,0.862649305695948,0.86644817440022,0,0
0.2,1,410,"(6, 12, 18)",0,0,0,0.833260216677327,0.831092267212084,0.833260216677327,0,0
1,1,410,"(6, 12, 18)",0,0,0,1.00160369414929,0.995624568194888,1.00160369414929,0,0
4,1,410,"(6, 12, 18)",0,0,0,1.11326507584375,1.10369305591277,1.11326507584375,0,0
0,2,410,"(30, 60, 90)",0,0,0,1.02453341058607,1.02319563748256,1.02453341058607,0,0
0.2,2,410,"(30, 60, 90)",0,0,0,0.830005528794138,0.829624240616525,1.25119538416572,6.13580781314531,1.74842642852832
1,2,410,"(30, 60, 90)",0,0,0,0.986953786034273,0.985796403497293,1.45584526730729,4.91298129581663,1.96658045980894
4,2,410,"(30, 60, 90)",0,0,0,0.746514438022875,0.746571775267857,0.746514438022875,0,0
0,1,411,"(6, 12, 18)",0,0,0,1.13720070750113,1.12796376131784,1.13720070750113,0,0
0.2,1,411,"(6, 12, 18)",0,0,0,1.11282694012518,1.10335899243051,1.32200114744691,1.74847376005596,0.103879368006375
1,1,411,"(6, 12, 18)",0,0,0,0.668858289249912,0.671285619061989,0.668858289249912,0,0
4,1,411,"(6, 12, 18)",0,0,0,0.665262898475339,0.667828205981761,0.665262898475339,0,0
0,2,411,"(30, 60, 90)",0,0,0,1.03027410318785,1.02892771993445,1.08182343019911,0.64325385718872,0.0417943772183662
0.2,2,411,"(30, 60, 90)",0,0,0,0.948575666344682,0.947611330570132,0.948575666344682,0,0
1,2,411,"(30, 60, 90)",0,0,0,0.934200729400624,0.933294018477349,0.934200729400624,0,0
4,2,411,"(30, 60, 90)",0,0,0,0.818469061851067,0.818145117939348,0.957794765937595,2.37729696318065,0.333748874249295
0,1,412,"(6, 12, 18)",0,0,0,0.959766456417186,0.954710050795272,2.83950903585152,11.2687279398415,1.20284444488672
0.2,1,412,"(6, 12, 18)",0,0,0,0.993905899243073,0.986201190144376,0.993905899243073,0,0
1,1,412,"(6, 12, 18)",0,0,0,1.02523957549519,1.0182784451786,1.02523957549519,0,0
4,1,412,"(6, 12, 18)",0,0,0,0.676403020829784,0.67810064057916,1.0516710056403,5.22009590498777,0.440366489840073
0,2,412,"(30, 60, 90)",0,0,0,0.974726431717341,0.973629380811354,0.974726199694743,8.3764207404949e-06,1.10364680949715e-06
0.2,2,412,"(30, 60, 90)",0,0,0,0.926626713671408,0.925754644494665,1.15767944958551,3.03020912610313,0.728154318890802
1,2,412,"(30, 60, 90)",0,0,0,1.00663403719486,1.00539603229136,1.00663403719486,0,0
4,2,412,"(30, 60, 90)",0,0,0,0.80370720951529,0.803462260769471,0.80370720951529,0,0
0,1,413,"(6, 12, 18)",0,0,0,1.62463166234346,1.60505024167703,1.62463166234346,0,0
0.2,1,413,"(6, 12, 18)",0,0,0,1.10841193590334,1.09975229513677,1.10841193590334,0,0
1,1,413,"(6, 12, 18)",0,0,0,0.973941597761018,0.967504108172263,1.48080407285176,3.65560767159484,0.478884194672816
4,1,413,"(6, 12, 18)",0,0,0,0.98894052589515,0.982283139990515,0.98894052589515,0,0
0,2,413,"(30, 60, 90)",0,0,0,0.980754459832087,0.9796363546311,0.980754459832087,0,0
0.2,2,413,"(30, 60, 90)",0,0,0,0.913667138211008,0.912870438828163,0.913667138211008,0,0
1,2,413,"(30, 60, 90)",0,0,0,0.923210477529465,0.922370897404689,0.923204536788871,6.76085723269368e-06,2.27092893965164e-05
4,2,413,"(30, 60, 90)",0,0,0,0.791068877663513,0.790878568310715,1.28892579413234,7.44433480845586,2.03438494823649
0,1,414,"(6, 12, 18)",0,0,0,1.19995017187878,1.18851788338417,1.47126024289069,1.98738889543445,0.146011613139336
0.2,1,414,"(6, 12, 18)",0,0,0,1.13821331841906,1.1288240797839,1.28570195474119,1.12651125229672,0.049416797255418
1,1,414,"(6, 12, 18)",0,0,0,1.04248525020918,1.03443820148018,1.04248525020918,0,0
4,1,414,"(6, 12, 18)",0,0,0,0.737916156298716,0.737859585123929,0.737916156298716,0,0
0,2,414,"(30, 60, 90)",0,0,0,1.11123369052094,1.10952187518518,1.14443982293882,0.353152212907819,0.0180993161004608
0.2,2,414,"(30, 60, 90)",0,0,0,0.964436388672488,0.963390911905741,0.964436388672488,0,0
1,2,414,"(30, 60, 90)",0,0,0,0.798522576846508,0.798296805427134,0.798522576846508,0,0
4,2,414,"(30, 60, 90)",0,0,0,0.810074427813797,0.809787432410875,1.07548787752687,4.4452899013814,0.911594094668999
0,1,415,"(6, 12, 18)",0,0,0,0.811573485401954,0.808464988295016,0.811573485401954,0,0
0.2,1,415,"(6, 12, 18)",0,0,0,0.747021935885908,0.746914454328082,0.747021935885908,0,0
1,1,415,"(6, 12, 18)",0,0,0,0.952420455260645,0.946277700376024,3.32477775624416,9.22367774918556,1.57704159529402
4,1,415,"(6, 12, 18)",0,0,0,0.780745890935722,0.780435678621213,1.89715979502437,10.7451649847325,1.20021829256825
0,2,415,"(30, 60, 90)",0,0,0,0.991336088229322,0.99016125195396,0.991336088229322,0,0
0.2,2,415,"(30, 60, 90)",0,0,0,0.903510669564071,0.902754161294477,0.903510669564071,0,0
1,2,415,"(30, 60, 90)",0,0,0,0.991147278747062,0.989974224902342,1.04765417302677,0.737654471650848,0.0514477126139354
4,2,415,"(30, 60, 90)",0,0,0,0.796410140495743,0.796203889598435,1.12151427679738,5.3589574491386,1.38383907381058
0,1,416,"(6, 12, 18)",0,0,0,1.08581974990097,1.07763168916954,1.08581974990097,0,0
0.2,1,416,"(6, 12, 18)",0,0,0,1.00559223497429,0.999230248574767,16.8501745504574,22.1148850606611,3.8035901644196
1,1,416,"(6, 12, 18)",0,0,0,0.821860493068999,0.820138634835282,0.821860493068999,0,0
4,1,416,"(6, 12, 18)",0,0,0,0.593721392288832,0.598495623938366,0.593753635685613,1.79716010853997e-05,6.48901476552055e-07
0,2,416,"(30, 60, 90)",0,0,0,0.891358251513965,0.890669100403023,1.12082977024686,3.33219409839466,0.925919068641861
0.2,2,416,"(30, 60, 90)",0,0,0,0.962823534900104,0.961790454106383,0.962823534900104,0,0
1,2,416,"(30, 60, 90)",0,0,0,0.950757794752756,0.94977360156378,0.950757794752756,0,0
4,2,416,"(30, 60, 90)",0,0,0,0.853518679406985,0.85301459050262,1.54851979907816,8.37089162245507,3.87498493119597
0,1,417,"(6, 12, 18)",0,0,0,0.993175628680758,0.987180436545507,2.32721578877689,9.22323557072147,0.948044172264758
0.2,1,417,"(6, 12, 18)",0,0,0,0.887521351175129,0.884130292154112,1.38183061789531,5.03573747427547,0.569457053431933
1,1,417,"(6, 12, 18)",0,0,0,1.10752314741676,1.09889691866322,1.10752314741676,0,0
4,1,417,"(6, 12, 18)",0,0,0,0.959887789669594,0.954022824647021,0.959887789669594,0,0
0,2,417,"(30, 60, 90)",0,0,0,0.985410715013298,0.984274822212928,0.985410715013298,0,0
0.2,2,417,"(30, 60, 90)",0,0,0,1.07395495464476,1.0724147533697,1.48313523117434,3.94665273116354,1.48880708744196
1,2,417,"(30, 60, 90)",0,0,0,0.895430322217597,0.89471405517701,1.15718122525824,3.73856852929969,0.852426754897351
4,2,417,"(30, 60, 90)",0,0,0,0.723640261282483,0.723832733264804,1.10707546964254,6.96594058162581,1.75230464241963
0,1,418,"(6, 12, 18)",0,0,0,0.994970950821071,0.989099224709984,0.994970950821071,0,0
0.2,1,418,"(6, 12, 18)",0,0,0,1.10965293307005,1.10090408572756,5.84496026800083,13.631680664908,2.61728179122323
1,1,418,"(6, 12, 18)",0,0,0,0.915864979182889,0.910906338075488,0.921978655988669,0.0831084743693042,0.000138608033267928
4,1,418,"(6, 12, 18)",0,0,0,0.810415227935973,0.809291951210231,8.29816169231261,22.4925883995309,2.07593070611568
0,2,418,"(30, 60, 90)",0,0,0,1.09980123159463,1.09813584488068,1.83876743119573,5.79541354588274,2.98148328670368
0.2,2,418,"(30, 60, 90)",0,0,0,0.89702339700695,0.896300289229383,0.89702339700695,0,0
1,2,418,"(30, 60, 90)",0,0,0,0.912948571283552,0.912146654162155,0.912948571283552,0,0
4,2,418,"(30, 60, 90)",0,0,0,0.793880689027283,0.793692095964188,1.50734725656792,10.234266913791,4.30240164870793
0,1,419,"(6, 12, 18)",0,0,0,0.787349040333083,0.786354307237525,0.787349040333083,0,0
0.2,1,419,"(6, 12, 18)",0,0,0,0.869232828411976,0.86554140233901,1.84496721716726,8.15553263604294,1.14319486677894
1,1,419,"(6, 12, 18)",0,0,0,0.927378145261264,0.923161158074172,1.54223381119443,6.28283703595055,0.541633222442897
4,1,419,"(6, 12, 18)",0,0,0,0.751580524122878,0.750089315194458,1.18210211801161,5.90730240189247,0.390756966534553
0,2,419,"(30, 60, 90)",0,0,0,0.955172634047811,0.954168353981045,0.955172634047811,0,0
0.2,2,419,"(30, 60, 90)",0,0,0,0.969640770163988,0.968566335600804,0.969640770163988,0,0
1,2,419,"(30, 60, 90)",0,0,0,0.925894693764884,0.92503974705568,0.925894693764884,0,0
4,2,419,"(30, 60, 90)",0,0,0,0.753406109311647,0.753416217412656,0.753406109311647,0,0
0,1,420,"(6, 12, 18)",0,0,0,0.855580028498159,0.851922763634399,6.40743993448164,15.8774741863453,2.657263903699
0.2,1,420,"(6, 12, 18)",0,0,0,1.11035940259625,1.10166344319635,2.64134199719746,7.29501524686026,1.33241224134977
1,1,420,"(6, 12, 18)",0,0,0,1.03752422815045,1.02954119045148,1.03752422815045,0,0
4,1,420,"(6, 12, 18)",0,0,0,0.437752035446172,0.449445938692923,0.437752035446172,0,0
0,2,420,"(30, 60, 90)",0,0,0,1.0458366656659,1.04440836090057,1.0458366656659,0,0
0.2,2,420,"(30, 60, 90)",0,0,0,0.985931518941171,0.9847818274741,0.985931518941171,0,0
1,2,420,"(30, 60, 90)",0,0,0,1.02570168162902,1.02437928534606,1.21052142431421,2.14303505790313,0.46431103839268
4,2,420,"(30, 60, 90)",0,0,0,0.704227322855045,0.704518578061782,0.704227322855045,0,0
0,1,421,"(6, 12, 18)",0,0,0,1.0364666173433,1.02943519981865,1.0364666173433,0,0
0.2,1,421,"(6, 12, 18)",0,0,0,1.3009559025824,1.28800660483426,1.3009559025824,0,0
1,1,421,"(6, 12, 18)",0,0,0,0.936645087819665,0.931807752538319,0.936645087819665,0,0
4,1,421,"(6, 12, 18)",0,0,0,0.65213677196569,0.654312971596825,1.06157671856256,7.31677691241528,0.569399642579299
0,2,421,"(30, 60, 90)",0,0,0,0.995913023068737,0.994722025881654,0.995913023068737,0,0
0.2,2,421,"(30, 60, 90)",0,0,0,0.984766173704385,0.983616198972205,1.218590537736,2.62956324456104,0.764464920620185
1,2,421,"(30, 60, 90)",0,0,0,0.934615315604323,0.933710643398334,0.934615315604323,0,0
4,2,421,"(30, 60, 90)",0,0,0,0.768219258585413,0.768155439194576,1.98990093962429,14.7510592021916,6.49886852402437
0,1,422,"(6, 12, 18)",0,0,0,0.631742057968783,0.634185495867197,0.631742057968783,0,0
0.2,1,422,"(6, 12, 18)",0,0,0,0.983580472255572,0.977085909680284,0.983580472255572,0,0
1,1,422,"(6, 12, 18)",0,0,0,1.15394205351066,1.14434603798752,1.30186077646241,1.22176508874397,0.0652514852864101
4,1,422,"(6, 12, 18)",0,0,0,0.971435528173562,0.965128900435063,6.99959430557588,17.5614415010657,2.90758649579865
